"crops","unit","geo","time","values"
"UAAIT","PC_UAA","AT","2016",1.4
"UAAIT","PC_UAA","AT11","2016",5.6
"UAAIT","PC_UAA","AT12","2016",2.7
"UAAIT","PC_UAA","AT13","2016",15.4
"UAAIT","PC_UAA","AT21","2016",0
"UAAIT","PC_UAA","AT22","2016",0.4
"UAAIT","PC_UAA","AT31","2016",0.1
"UAAIT","PC_UAA","AT32","2016",0
"UAAIT","PC_UAA","AT33","2016",0.5
"UAAIT","PC_UAA","AT34","2016",0.2
"UAAIT","PC_UAA","BE","2016",0.8
"UAAIT","PC_UAA","BE10","2016",0
"UAAIT","PC_UAA","BE21","2016",2.1
"UAAIT","PC_UAA","BE22","2016",1.9
"UAAIT","PC_UAA","BE23","2016",0.3
"UAAIT","PC_UAA","BE24","2016",0.6
"UAAIT","PC_UAA","BE25","2016",2
"UAAIT","PC_UAA","BE31","2016",0.3
"UAAIT","PC_UAA","BE32","2016",0.1
"UAAIT","PC_UAA","BE33","2016",0.6
"UAAIT","PC_UAA","BE34","2016",NA
"UAAIT","PC_UAA","BE35","2016",0.1
"UAAIT","PC_UAA","BG","2016",2.1
"UAAIT","PC_UAA","BG31","2016",0.5
"UAAIT","PC_UAA","BG32","2016",0.7
"UAAIT","PC_UAA","BG33","2016",0.7
"UAAIT","PC_UAA","BG34","2016",1.9
"UAAIT","PC_UAA","BG41","2016",2.9
"UAAIT","PC_UAA","BG42","2016",7.4
"UAAIT","PC_UAA","CY","2016",21
"UAAIT","PC_UAA","CY00","2016",21
"UAAIT","PC_UAA","CZ","2016",0.7
"UAAIT","PC_UAA","CZ01","2016",1.7
"UAAIT","PC_UAA","CZ02","2016",1.3
"UAAIT","PC_UAA","CZ03","2016",0.3
"UAAIT","PC_UAA","CZ04","2016",0.8
"UAAIT","PC_UAA","CZ05","2016",0.4
"UAAIT","PC_UAA","CZ06","2016",1.4
"UAAIT","PC_UAA","CZ07","2016",0.1
"UAAIT","PC_UAA","CZ08","2016",0.1
"UAAIT","PC_UAA","DE","2016",2.7
"UAAIT","PC_UAA","DE11","2016",1.4
"UAAIT","PC_UAA","DE12","2016",2.7
"UAAIT","PC_UAA","DE13","2016",2.5
"UAAIT","PC_UAA","DE14","2016",0.3
"UAAIT","PC_UAA","DE21","2016",0.8
"UAAIT","PC_UAA","DE22","2016",1.4
"UAAIT","PC_UAA","DE23","2016",1.5
"UAAIT","PC_UAA","DE24","2016",0.2
"UAAIT","PC_UAA","DE25","2016",0.7
"UAAIT","PC_UAA","DE26","2016",1.1
"UAAIT","PC_UAA","DE27","2016",0.5
"UAAIT","PC_UAA","DE30","2016",1.6
"UAAIT","PC_UAA","DE40","2016",1.9
"UAAIT","PC_UAA","DE50","2016",0.1
"UAAIT","PC_UAA","DE60","2016",5.5
"UAAIT","PC_UAA","DE71","2016",9.3
"UAAIT","PC_UAA","DE72","2016",0.2
"UAAIT","PC_UAA","DE73","2016",0
"UAAIT","PC_UAA","DE80","2016",1.6
"UAAIT","PC_UAA","DE91","2016",13.2
"UAAIT","PC_UAA","DE92","2016",6.2
"UAAIT","PC_UAA","DE93","2016",18.2
"UAAIT","PC_UAA","DE94","2016",1.5
"UAAIT","PC_UAA","DEA1","2016",9.1
"UAAIT","PC_UAA","DEA2","2016",2.4
"UAAIT","PC_UAA","DEA3","2016",1.3
"UAAIT","PC_UAA","DEA4","2016",0.5
"UAAIT","PC_UAA","DEA5","2016",0.1
"UAAIT","PC_UAA","DEB1","2016",0.1
"UAAIT","PC_UAA","DEB2","2016",0.1
"UAAIT","PC_UAA","DEB3","2016",8.4
"UAAIT","PC_UAA","DEC0","2016",0.2
"UAAIT","PC_UAA","DED2","2016",0.6
"UAAIT","PC_UAA","DED4","2016",0
"UAAIT","PC_UAA","DED5","2016",1.3
"UAAIT","PC_UAA","DEE0","2016",1.7
"UAAIT","PC_UAA","DEF0","2016",0.7
"UAAIT","PC_UAA","DEG0","2016",0.3
"UAAIT","PC_UAA","DK","2016",5.6
"UAAIT","PC_UAA","DK01","2016",0.8
"UAAIT","PC_UAA","DK02","2016",0.7
"UAAIT","PC_UAA","DK03","2016",8.5
"UAAIT","PC_UAA","DK04","2016",8.9
"UAAIT","PC_UAA","DK05","2016",1
"UAAIT","PC_UAA","EE","2016",0.2
"UAAIT","PC_UAA","EE00","2016",0.2
"UAAIT","PC_UAA","EL","2016",23.6
"UAAIT","PC_UAA","EL30","2016",13.6
"UAAIT","PC_UAA","EL41","2016",3.3
"UAAIT","PC_UAA","EL42","2016",2.4
"UAAIT","PC_UAA","EL43","2016",13.3
"UAAIT","PC_UAA","EL51","2016",35.4
"UAAIT","PC_UAA","EL52","2016",40
"UAAIT","PC_UAA","EL53","2016",13.2
"UAAIT","PC_UAA","EL54","2016",16.6
"UAAIT","PC_UAA","EL61","2016",33.9
"UAAIT","PC_UAA","EL62","2016",1.8
"UAAIT","PC_UAA","EL63","2016",24.6
"UAAIT","PC_UAA","EL64","2016",25.6
"UAAIT","PC_UAA","EL65","2016",21.4
"UAAIT","PC_UAA","ES","2016",13.2
"UAAIT","PC_UAA","ES11","2016",3
"UAAIT","PC_UAA","ES12","2016",0.8
"UAAIT","PC_UAA","ES13","2016",0.4
"UAAIT","PC_UAA","ES21","2016",4.6
"UAAIT","PC_UAA","ES22","2016",15.1
"UAAIT","PC_UAA","ES23","2016",13.3
"UAAIT","PC_UAA","ES24","2016",16.5
"UAAIT","PC_UAA","ES30","2016",5.4
"UAAIT","PC_UAA","ES41","2016",8.5
"UAAIT","PC_UAA","ES42","2016",9.6
"UAAIT","PC_UAA","ES43","2016",9.2
"UAAIT","PC_UAA","ES51","2016",22.1
"UAAIT","PC_UAA","ES52","2016",40.7
"UAAIT","PC_UAA","ES53","2016",6.1
"UAAIT","PC_UAA","ES61","2016",18.6
"UAAIT","PC_UAA","ES62","2016",36.6
"UAAIT","PC_UAA","ES63","2016",NA
"UAAIT","PC_UAA","ES64","2016",0
"UAAIT","PC_UAA","ES70","2016",33.6
"UAAIT","PC_UAA","FI","2016",0.4
"UAAIT","PC_UAA","FI19","2016",0.3
"UAAIT","PC_UAA","FI1B","2016",0.3
"UAAIT","PC_UAA","FI1C","2016",0.6
"UAAIT","PC_UAA","FI1D","2016",0.2
"UAAIT","PC_UAA","FI20","2016",3.1
"UAAIT","PC_UAA","FR","2016",4.9
"UAAIT","PC_UAA","FR10","2016",3.1
"UAAIT","PC_UAA","FR21","2016",1.2
"UAAIT","PC_UAA","FR22","2016",3.1
"UAAIT","PC_UAA","FR23","2016",0.6
"UAAIT","PC_UAA","FR24","2016",6.6
"UAAIT","PC_UAA","FR25","2016",0.4
"UAAIT","PC_UAA","FR26","2016",0.6
"UAAIT","PC_UAA","FR30","2016",2.2
"UAAIT","PC_UAA","FR41","2016",0
"UAAIT","PC_UAA","FR42","2016",16.5
"UAAIT","PC_UAA","FR43","2016",0.4
"UAAIT","PC_UAA","FR51","2016",6.5
"UAAIT","PC_UAA","FR52","2016",0.9
"UAAIT","PC_UAA","FR53","2016",5.7
"UAAIT","PC_UAA","FR61","2016",17.3
"UAAIT","PC_UAA","FR62","2016",7.7
"UAAIT","PC_UAA","FR63","2016",0.3
"UAAIT","PC_UAA","FR71","2016",6.5
"UAAIT","PC_UAA","FR72","2016",2.4
"UAAIT","PC_UAA","FR81","2016",8.4
"UAAIT","PC_UAA","FR82","2016",13.7
"UAAIT","PC_UAA","FR83","2016",7.4
"UAAIT","PC_UAA","FRA1","2016",12.6
"UAAIT","PC_UAA","FRA2","2016",14
"UAAIT","PC_UAA","FRA3","2016",13.9
"UAAIT","PC_UAA","FRA4","2016",22.7
"UAAIT","PC_UAA","HR","2016",1
"UAAIT","PC_UAA","HR03","2016",1.3
"UAAIT","PC_UAA","HR04","2016",0.9
"UAAIT","PC_UAA","HU","2016",2.6
"UAAIT","PC_UAA","HU10","2016",2.3
"UAAIT","PC_UAA","HU21","2016",0.7
"UAAIT","PC_UAA","HU22","2016",1
"UAAIT","PC_UAA","HU23","2016",0.9
"UAAIT","PC_UAA","HU31","2016",0.9
"UAAIT","PC_UAA","HU32","2016",4.6
"UAAIT","PC_UAA","HU33","2016",4.2
"UAAIT","PC_UAA","IE","2016",0
"UAAIT","PC_UAA","IE01","2016",0
"UAAIT","PC_UAA","IE02","2016",0
"UAAIT","PC_UAA","IT","2016",20.2
"UAAIT","PC_UAA","ITC1","2016",37.1
"UAAIT","PC_UAA","ITC2","2016",23.2
"UAAIT","PC_UAA","ITC3","2016",17.6
"UAAIT","PC_UAA","ITC4","2016",53.3
"UAAIT","PC_UAA","ITF1","2016",7.5
"UAAIT","PC_UAA","ITF2","2016",8.5
"UAAIT","PC_UAA","ITF3","2016",18.2
"UAAIT","PC_UAA","ITF4","2016",17.4
"UAAIT","PC_UAA","ITF5","2016",7.8
"UAAIT","PC_UAA","ITF6","2016",13.7
"UAAIT","PC_UAA","ITG1","2016",12.1
"UAAIT","PC_UAA","ITG2","2016",7.7
"UAAIT","PC_UAA","ITH1","2016",18.3
"UAAIT","PC_UAA","ITH2","2016",14.7
"UAAIT","PC_UAA","ITH3","2016",42.2
"UAAIT","PC_UAA","ITH4","2016",36.4
"UAAIT","PC_UAA","ITH5","2016",26.7
"UAAIT","PC_UAA","ITI1","2016",5.3
"UAAIT","PC_UAA","ITI2","2016",5.6
"UAAIT","PC_UAA","ITI3","2016",3.4
"UAAIT","PC_UAA","ITI4","2016",13.9
"UAAIT","PC_UAA","LT","2016",0.1
"UAAIT","PC_UAA","LT00","2016",0.1
"UAAIT","PC_UAA","LV","2016",0
"UAAIT","PC_UAA","LV00","2016",0
"UAAIT","PC_UAA","MT","2016",31.4
"UAAIT","PC_UAA","MT00","2016",31.4
"UAAIT","PC_UAA","NL","2016",11.2
"UAAIT","PC_UAA","NL11","2016",2
"UAAIT","PC_UAA","NL12","2016",1.7
"UAAIT","PC_UAA","NL13","2016",4.8
"UAAIT","PC_UAA","NL21","2016",4.4
"UAAIT","PC_UAA","NL22","2016",7.1
"UAAIT","PC_UAA","NL23","2016",21.6
"UAAIT","PC_UAA","NL31","2016",4.5
"UAAIT","PC_UAA","NL32","2016",14.8
"UAAIT","PC_UAA","NL33","2016",9.7
"UAAIT","PC_UAA","NL34","2016",5.1
"UAAIT","PC_UAA","NL41","2016",30.9
"UAAIT","PC_UAA","NL42","2016",33.3
"UAAIT","PC_UAA","PL","2016",0.9
"UAAIT","PC_UAA","PL11","2016",1.9
"UAAIT","PC_UAA","PL12","2016",1.6
"UAAIT","PC_UAA","PL21","2016",0.9
"UAAIT","PC_UAA","PL22","2016",0.4
"UAAIT","PC_UAA","PL31","2016",0.6
"UAAIT","PC_UAA","PL32","2016",0.3
"UAAIT","PC_UAA","PL33","2016",0.4
"UAAIT","PC_UAA","PL34","2016",0.1
"UAAIT","PC_UAA","PL41","2016",1.1
"UAAIT","PC_UAA","PL42","2016",0.2
"UAAIT","PC_UAA","PL43","2016",0.4
"UAAIT","PC_UAA","PL51","2016",1.1
"UAAIT","PC_UAA","PL52","2016",0.4
"UAAIT","PC_UAA","PL61","2016",2.1
"UAAIT","PC_UAA","PL62","2016",0.6
"UAAIT","PC_UAA","PL63","2016",0.5
"UAAIT","PC_UAA","PT","2016",13
"UAAIT","PC_UAA","PT11","2016",17.6
"UAAIT","PC_UAA","PT15","2016",17.5
"UAAIT","PC_UAA","PT16","2016",16.8
"UAAIT","PC_UAA","PT17","2016",29.6
"UAAIT","PC_UAA","PT18","2016",10.3
"UAAIT","PC_UAA","PT20","2016",0.4
"UAAIT","PC_UAA","PT30","2016",75.3
"UAAIT","PC_UAA","RO","2016",1.9
"UAAIT","PC_UAA","RO11","2016",0.1
"UAAIT","PC_UAA","RO12","2016",0.1
"UAAIT","PC_UAA","RO21","2016",0.4
"UAAIT","PC_UAA","RO22","2016",6.9
"UAAIT","PC_UAA","RO31","2016",2.2
"UAAIT","PC_UAA","RO32","2016",1
"UAAIT","PC_UAA","RO41","2016",2.4
"UAAIT","PC_UAA","RO42","2016",0.3
"UAAIT","PC_UAA","SE","2016",1.7
"UAAIT","PC_UAA","SE11","2016",0.1
"UAAIT","PC_UAA","SE12","2016",0.4
"UAAIT","PC_UAA","SE21","2016",1.7
"UAAIT","PC_UAA","SE22","2016",6.2
"UAAIT","PC_UAA","SE23","2016",0.9
"UAAIT","PC_UAA","SE31","2016",0.5
"UAAIT","PC_UAA","SE32","2016",0.2
"UAAIT","PC_UAA","SE33","2016",0.2
"UAAIT","PC_UAA","SI","2016",0.7
"UAAIT","PC_UAA","SI03","2016",0.8
"UAAIT","PC_UAA","SI04","2016",0.5
"UAAIT","PC_UAA","SK","2016",1.5
"UAAIT","PC_UAA","SK01","2016",7.6
"UAAIT","PC_UAA","SK02","2016",2.5
"UAAIT","PC_UAA","SK03","2016",0.4
"UAAIT","PC_UAA","SK04","2016",0
"UAAIT","PC_UAA","UK","2016",1
"UAAIT","PC_UAA","UKC1","2016",0
"UAAIT","PC_UAA","UKC2","2016",0
"UAAIT","PC_UAA","UKD1","2016",0
"UAAIT","PC_UAA","UKD3","2016",0.1
"UAAIT","PC_UAA","UKD4","2016",1.2
"UAAIT","PC_UAA","UKD6","2016",0.2
"UAAIT","PC_UAA","UKD7","2016",1.1
"UAAIT","PC_UAA","UKE1","2016",1.3
"UAAIT","PC_UAA","UKE2","2016",0.8
"UAAIT","PC_UAA","UKE3","2016",0.6
"UAAIT","PC_UAA","UKE4","2016",0.1
"UAAIT","PC_UAA","UKF1","2016",3.4
"UAAIT","PC_UAA","UKF2","2016",0.2
"UAAIT","PC_UAA","UKF3","2016",2.3
"UAAIT","PC_UAA","UKG1","2016",1
"UAAIT","PC_UAA","UKG2","2016",3.1
"UAAIT","PC_UAA","UKG3","2016",0.8
"UAAIT","PC_UAA","UKH1","2016",8.8
"UAAIT","PC_UAA","UKH2","2016",0.9
"UAAIT","PC_UAA","UKH3","2016",3.1
"UAAIT","PC_UAA","UKI5","2016",4.8
"UAAIT","PC_UAA","UKI6","2016",0.8
"UAAIT","PC_UAA","UKI7","2016",0
"UAAIT","PC_UAA","UKJ1","2016",1
"UAAIT","PC_UAA","UKJ2","2016",0.5
"UAAIT","PC_UAA","UKJ3","2016",0.7
"UAAIT","PC_UAA","UKJ4","2016",2.9
"UAAIT","PC_UAA","UKK1","2016",0.3
"UAAIT","PC_UAA","UKK2","2016",0.1
"UAAIT","PC_UAA","UKK3","2016",0.1
"UAAIT","PC_UAA","UKK4","2016",0.1
"UAAIT","PC_UAA","UKL1","2016",0
"UAAIT","PC_UAA","UKL2","2016",0
"UAAIT","PC_UAA","UKM2","2016",0
"UAAIT","PC_UAA","UKM3","2016",NA
"UAAIT","PC_UAA","UKM5","2016",0
"UAAIT","PC_UAA","UKM6","2016",NA
"UAAIT","PC_UAA","UKN0","2016",0
"UAAIT","PC_UAA","AT","2013",1.9
"UAAIT","PC_UAA","AT11","2013",7.5
"UAAIT","PC_UAA","AT12","2013",3.5
"UAAIT","PC_UAA","AT13","2013",12.7
"UAAIT","PC_UAA","AT21","2013",0.1
"UAAIT","PC_UAA","AT22","2013",0.5
"UAAIT","PC_UAA","AT31","2013",0.1
"UAAIT","PC_UAA","AT32","2013",0.1
"UAAIT","PC_UAA","AT33","2013",0.7
"UAAIT","PC_UAA","AT34","2013",0.1
"UAAIT","PC_UAA","BE","2013",0.4
"UAAIT","PC_UAA","BE10","2013",0
"UAAIT","PC_UAA","BE21","2013",0.9
"UAAIT","PC_UAA","BE22","2013",1.5
"UAAIT","PC_UAA","BE23","2013",0.2
"UAAIT","PC_UAA","BE24","2013",0.4
"UAAIT","PC_UAA","BE25","2013",0.8
"UAAIT","PC_UAA","BE31","2013",0.5
"UAAIT","PC_UAA","BE32","2013",0.1
"UAAIT","PC_UAA","BE33","2013",0.3
"UAAIT","PC_UAA","BE34","2013",0
"UAAIT","PC_UAA","BE35","2013",0.2
"UAAIT","PC_UAA","BG","2013",2.1
"UAAIT","PC_UAA","BG31","2013",0.8
"UAAIT","PC_UAA","BG32","2013",0.5
"UAAIT","PC_UAA","BG33","2013",0.6
"UAAIT","PC_UAA","BG34","2013",2.3
"UAAIT","PC_UAA","BG41","2013",3.1
"UAAIT","PC_UAA","BG42","2013",6.6
"UAAIT","PC_UAA","CY","2013",22.6
"UAAIT","PC_UAA","CY00","2013",22.6
"UAAIT","PC_UAA","CZ","2013",0.5
"UAAIT","PC_UAA","CZ01","2013",NA
"UAAIT","PC_UAA","CZ02","2013",1.2
"UAAIT","PC_UAA","CZ03","2013",0
"UAAIT","PC_UAA","CZ04","2013",0.8
"UAAIT","PC_UAA","CZ05","2013",0.3
"UAAIT","PC_UAA","CZ06","2013",0.9
"UAAIT","PC_UAA","CZ07","2013",0.1
"UAAIT","PC_UAA","CZ08","2013",0
"UAAIT","PC_UAA","DE","2013",2.2
"UAAIT","PC_UAA","DE1","2013",1.1
"UAAIT","PC_UAA","DE2","2013",0.5
"UAAIT","PC_UAA","DE3","2013",2.5
"UAAIT","PC_UAA","DE4","2013",1.6
"UAAIT","PC_UAA","DE5","2013",NA
"UAAIT","PC_UAA","DE6","2013",4.5
"UAAIT","PC_UAA","DE7","2013",1.8
"UAAIT","PC_UAA","DE8","2013",1.4
"UAAIT","PC_UAA","DE9","2013",8
"UAAIT","PC_UAA","DEA","2013",1.8
"UAAIT","PC_UAA","DEB","2013",2.5
"UAAIT","PC_UAA","DEC","2013",0.2
"UAAIT","PC_UAA","DED","2013",0.5
"UAAIT","PC_UAA","DEE","2013",1.3
"UAAIT","PC_UAA","DEF","2013",0.5
"UAAIT","PC_UAA","DEG","2013",0.3
"UAAIT","PC_UAA","DK","2013",9.2
"UAAIT","PC_UAA","DK01","2013",1.2
"UAAIT","PC_UAA","DK02","2013",0.7
"UAAIT","PC_UAA","DK03","2013",14.4
"UAAIT","PC_UAA","DK04","2013",15
"UAAIT","PC_UAA","DK05","2013",1.5
"UAAIT","PC_UAA","EE","2013",0
"UAAIT","PC_UAA","EE00","2013",0
"UAAIT","PC_UAA","EL","2013",24
"UAAIT","PC_UAA","EL11","2013",39.1
"UAAIT","PC_UAA","EL12","2013",38.5
"UAAIT","PC_UAA","EL13","2013",9.4
"UAAIT","PC_UAA","EL14","2013",36.3
"UAAIT","PC_UAA","EL21","2013",18
"UAAIT","PC_UAA","EL22","2013",2.3
"UAAIT","PC_UAA","EL23","2013",28.4
"UAAIT","PC_UAA","EL24","2013",27.6
"UAAIT","PC_UAA","EL25","2013",18.8
"UAAIT","PC_UAA","EL30","2013",20.8
"UAAIT","PC_UAA","EL41","2013",3.3
"UAAIT","PC_UAA","EL42","2013",3.1
"UAAIT","PC_UAA","EL43","2013",12.2
"UAAIT","PC_UAA","ES","2013",NA
"UAAIT","PC_UAA","ES11","2013",2.9
"UAAIT","PC_UAA","ES12","2013",1
"UAAIT","PC_UAA","ES13","2013",0.4
"UAAIT","PC_UAA","ES21","2013",3.6
"UAAIT","PC_UAA","ES22","2013",15.3
"UAAIT","PC_UAA","ES23","2013",13.6
"UAAIT","PC_UAA","ES24","2013",15.4
"UAAIT","PC_UAA","ES30","2013",5.1
"UAAIT","PC_UAA","ES41","2013",7.6
"UAAIT","PC_UAA","ES42","2013",8.8
"UAAIT","PC_UAA","ES43","2013",8.6
"UAAIT","PC_UAA","ES51","2013",20.4
"UAAIT","PC_UAA","ES52","2013",40
"UAAIT","PC_UAA","ES53","2013",5.4
"UAAIT","PC_UAA","ES61","2013",17.7
"UAAIT","PC_UAA","ES62","2013",36.6
"UAAIT","PC_UAA","ES63","2013",NA
"UAAIT","PC_UAA","ES64","2013",0
"UAAIT","PC_UAA","ES70","2013",0
"UAAIT","PC_UAA","FI","2013",0.4
"UAAIT","PC_UAA","FI19","2013",0.3
"UAAIT","PC_UAA","FI1B","2013",0.5
"UAAIT","PC_UAA","FI1C","2013",0.7
"UAAIT","PC_UAA","FI1D","2013",0.3
"UAAIT","PC_UAA","FI20","2013",3.7
"UAAIT","PC_UAA","FR","2013",5.1
"UAAIT","PC_UAA","FR10","2013",0
"UAAIT","PC_UAA","FR21","2013",NA
"UAAIT","PC_UAA","FR22","2013",NA
"UAAIT","PC_UAA","FR23","2013",NA
"UAAIT","PC_UAA","FR24","2013",7.8
"UAAIT","PC_UAA","FR25","2013",0.4
"UAAIT","PC_UAA","FR26","2013",0.7
"UAAIT","PC_UAA","FR30","2013",2.2
"UAAIT","PC_UAA","FR41","2013",0.1
"UAAIT","PC_UAA","FR42","2013",17.4
"UAAIT","PC_UAA","FR43","2013",0.3
"UAAIT","PC_UAA","FR51","2013",6.3
"UAAIT","PC_UAA","FR52","2013",0.8
"UAAIT","PC_UAA","FR53","2013",8.3
"UAAIT","PC_UAA","FR61","2013",17.6
"UAAIT","PC_UAA","FR62","2013",8.1
"UAAIT","PC_UAA","FR63","2013",0.3
"UAAIT","PC_UAA","FR71","2013",6.5
"UAAIT","PC_UAA","FR72","2013",1.8
"UAAIT","PC_UAA","FR81","2013",6.3
"UAAIT","PC_UAA","FR82","2013",11.7
"UAAIT","PC_UAA","FR83","2013",7.9
"UAAIT","PC_UAA","FR91","2013",14.9
"UAAIT","PC_UAA","FR92","2013",20.4
"UAAIT","PC_UAA","FR93","2013",10.8
"UAAIT","PC_UAA","FR94","2013",26.3
"UAAIT","PC_UAA","HR","2013",0.9
"UAAIT","PC_UAA","HR03","2013",1.3
"UAAIT","PC_UAA","HR04","2013",0.7
"UAAIT","PC_UAA","HU","2013",3
"UAAIT","PC_UAA","HU10","2013",2.5
"UAAIT","PC_UAA","HU21","2013",0.9
"UAAIT","PC_UAA","HU22","2013",1.6
"UAAIT","PC_UAA","HU23","2013",0.7
"UAAIT","PC_UAA","HU31","2013",0.7
"UAAIT","PC_UAA","HU32","2013",5.2
"UAAIT","PC_UAA","HU33","2013",5.4
"UAAIT","PC_UAA","IE","2013",0
"UAAIT","PC_UAA","IE01","2013",0
"UAAIT","PC_UAA","IE02","2013",0
"UAAIT","PC_UAA","IT","2013",23.7
"UAAIT","PC_UAA","ITC1","2013",40.6
"UAAIT","PC_UAA","ITC2","2013",18.5
"UAAIT","PC_UAA","ITC3","2013",23.8
"UAAIT","PC_UAA","ITC4","2013",62.4
"UAAIT","PC_UAA","ITF1","2013",8.7
"UAAIT","PC_UAA","ITF2","2013",8.3
"UAAIT","PC_UAA","ITF3","2013",19.8
"UAAIT","PC_UAA","ITF4","2013",22.1
"UAAIT","PC_UAA","ITF5","2013",7.6
"UAAIT","PC_UAA","ITF6","2013",16
"UAAIT","PC_UAA","ITG1","2013",11.9
"UAAIT","PC_UAA","ITG2","2013",5.2
"UAAIT","PC_UAA","ITH1","2013",30.1
"UAAIT","PC_UAA","ITH2","2013",14.5
"UAAIT","PC_UAA","ITH3","2013",53.7
"UAAIT","PC_UAA","ITH4","2013",50.8
"UAAIT","PC_UAA","ITH5","2013",33.1
"UAAIT","PC_UAA","ITI1","2013",7.1
"UAAIT","PC_UAA","ITI2","2013",6.9
"UAAIT","PC_UAA","ITI3","2013",6.6
"UAAIT","PC_UAA","ITI4","2013",13.7
"UAAIT","PC_UAA","LT","2013",0.1
"UAAIT","PC_UAA","LT00","2013",0.1
